#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Stat3	Zfx	10090.ENSMUSP00000120152	10090.ENSMUSP00000085423	0	0	0	0	0.043	0.064	0	0.414	0.429
Stat3	Stat6	10090.ENSMUSP00000120152	10090.ENSMUSP00000089708	0	0	0.109	0.636	0.092	0.096	0.700	0.559	0.885
Stat3	Tfam	10090.ENSMUSP00000120152	10090.ENSMUSP00000090086	0	0	0	0	0	0.053	0	0.562	0.567
Stat3	Tsc2	10090.ENSMUSP00000120152	10090.ENSMUSP00000094986	0	0	0	0	0.051	0	0	0.453	0.458
Stat3	Tcf3	10090.ENSMUSP00000120152	10090.ENSMUSP00000100979	0	0	0	0	0	0.042	0	0.447	0.448
Stat3	Trp73	10090.ENSMUSP00000120152	10090.ENSMUSP00000101269	0	0	0.205	0	0	0.048	0	0.342	0.459
Stat3	Stat5a	10090.ENSMUSP00000120152	10090.ENSMUSP00000102980	0	0	0	0.739	0.076	0.099	0.900	0.896	0.990
Stat3	Stat5b	10090.ENSMUSP00000120152	10090.ENSMUSP00000102981	0	0	0	0.743	0.067	0.099	0.900	0.599	0.961
Stat3	Trp53	10090.ENSMUSP00000120152	10090.ENSMUSP00000104298	0	0	0	0	0.053	0.059	0	0.961	0.962
Stat3	Tfap2a	10090.ENSMUSP00000120152	10090.ENSMUSP00000105822	0	0	0	0	0	0.042	0	0.509	0.509
Stat3	Tlr7	10090.ENSMUSP00000120152	10090.ENSMUSP00000107787	0	0	0	0	0.071	0.070	0	0.729	0.746
Stat3	Tcf4	10090.ENSMUSP00000120152	10090.ENSMUSP00000110636	0	0	0	0	0.041	0.042	0	0.473	0.474
Stat3	Sumo2	10090.ENSMUSP00000120152	10090.ENSMUSP00000115044	0	0	0	0	0.047	0	0	0.516	0.519
Stat3	Vegfa	10090.ENSMUSP00000120152	10090.ENSMUSP00000115883	0	0	0	0	0.054	0.292	0	0.745	0.814
Stat3	Tfr2	10090.ENSMUSP00000120152	10090.ENSMUSP00000142720	0	0	0	0	0.079	0	0	0.383	0.407
Stat3	Tgfb2	10090.ENSMUSP00000120152	10090.ENSMUSP00000142149	0	0	0	0	0.042	0	0	0.501	0.502
Stat3	Zfp148	10090.ENSMUSP00000120152	10090.ENSMUSP00000126338	0	0	0	0	0.057	0.103	0	0.488	0.529
Stat3	Tet2	10090.ENSMUSP00000120152	10090.ENSMUSP00000143029	0	0	0	0	0.164	0.054	0	0.457	0.533
Stat3	Zeb2	10090.ENSMUSP00000120152	10090.ENSMUSP00000134849	0	0	0	0	0.053	0	0	0.557	0.563
Stat3	Usf2	10090.ENSMUSP00000120152	10090.ENSMUSP00000132256	0	0	0	0	0.051	0	0	0.573	0.578
Stat4	Tbx21	10090.ENSMUSP00000027277	10090.ENSMUSP00000001484	0	0	0	0	0.128	0.041	0	0.661	0.692
Stat4	Tnf	10090.ENSMUSP00000027277	10090.ENSMUSP00000025263	0	0	0	0	0.085	0	0	0.432	0.459
Stat4	Stat5b	10090.ENSMUSP00000027277	10090.ENSMUSP00000102981	0	0	0	0.746	0.047	0.081	0.650	0.152	0.705
Stat4	Stat5a	10090.ENSMUSP00000027277	10090.ENSMUSP00000102980	0	0	0	0.726	0.047	0.081	0.650	0.190	0.718
Stat4	Stat6	10090.ENSMUSP00000027277	10090.ENSMUSP00000089708	0	0	0	0.670	0.062	0.081	0.900	0.192	0.921
Stat5a	Tbx21	10090.ENSMUSP00000102980	10090.ENSMUSP00000001484	0	0	0	0	0.053	0.041	0	0.698	0.702
Stat5a	Tgfb1	10090.ENSMUSP00000102980	10090.ENSMUSP00000002678	0	0	0	0	0.084	0	0	0.588	0.607
Stat5a	Traf6	10090.ENSMUSP00000102980	10090.ENSMUSP00000004949	0	0	0	0	0.113	0.100	0	0.690	0.731
Stat5a	Tbk1	10090.ENSMUSP00000102980	10090.ENSMUSP00000020316	0	0	0	0	0.081	0.097	0	0.443	0.497
Stat5a	Tert	10090.ENSMUSP00000102980	10090.ENSMUSP00000022104	0	0	0	0	0	0	0	0.515	0.515
Stat5a	Tnfsf11	10090.ENSMUSP00000102980	10090.ENSMUSP00000022592	0	0	0	0	0.070	0	0	0.458	0.474
Stat5a	Zeb1	10090.ENSMUSP00000102980	10090.ENSMUSP00000025081	0	0	0	0	0.068	0	0	0.411	0.428
Stat5a	Tnf	10090.ENSMUSP00000102980	10090.ENSMUSP00000025263	0	0	0	0	0.098	0	0	0.744	0.759
Stat5a	Tlr2	10090.ENSMUSP00000102980	10090.ENSMUSP00000029623	0	0	0	0	0.061	0.079	0	0.522	0.551
Stat5a	Tnfrsf1a	10090.ENSMUSP00000102980	10090.ENSMUSP00000032491	0	0	0	0	0.072	0.066	0	0.432	0.464
Stat5a	Tlr3	10090.ENSMUSP00000102980	10090.ENSMUSP00000034056	0	0	0	0	0.054	0.070	0	0.516	0.537
Stat5a	Tlr4	10090.ENSMUSP00000102980	10090.ENSMUSP00000045770	0	0	0	0	0.077	0.070	0	0.613	0.639
Stat5a	Xbp1	10090.ENSMUSP00000102980	10090.ENSMUSP00000054852	0	0	0	0	0.055	0	0	0.529	0.536
Stat5a	Yes1	10090.ENSMUSP00000102980	10090.ENSMUSP00000072154	0	0	0	0	0.067	0.116	0.500	0.119	0.588
Stat5a	Tlr9	10090.ENSMUSP00000102980	10090.ENSMUSP00000082207	0	0	0	0	0	0.070	0	0.469	0.485
Stat5a	Stat6	10090.ENSMUSP00000102980	10090.ENSMUSP00000089708	0	0	0.107	0.842	0.075	0	0.650	0.650	0.885
Stat5a	Tcf3	10090.ENSMUSP00000102980	10090.ENSMUSP00000100979	0	0	0	0	0.057	0.051	0	0.474	0.489
Stat5a	Vegfa	10090.ENSMUSP00000102980	10090.ENSMUSP00000115883	0	0	0	0	0	0	0	0.513	0.513
Stat5a	Tlr7	10090.ENSMUSP00000102980	10090.ENSMUSP00000107787	0	0	0	0	0.072	0.070	0	0.491	0.522
Stat5a	Tet1	10090.ENSMUSP00000102980	10090.ENSMUSP00000133279	0	0	0	0	0	0.064	0	0.543	0.553
Stat5a	Tet2	10090.ENSMUSP00000102980	10090.ENSMUSP00000143029	0	0	0	0	0	0.082	0	0.658	0.672
Stat5a	Trp53	10090.ENSMUSP00000102980	10090.ENSMUSP00000104298	0	0	0	0	0.047	0.064	0	0.782	0.788
Stat5a	Stat5b	10090.ENSMUSP00000102980	10090.ENSMUSP00000102981	0	0	0.050	0.981	0.170	0.292	0.900	0.905	0.993
Stat5b	Tnf	10090.ENSMUSP00000102981	10090.ENSMUSP00000025263	0	0	0	0	0.086	0	0	0.408	0.436
Stat5b	Yes1	10090.ENSMUSP00000102981	10090.ENSMUSP00000072154	0	0	0	0	0.067	0.116	0.500	0.065	0.562
Stat5b	Stat6	10090.ENSMUSP00000102981	10090.ENSMUSP00000089708	0	0	0.103	0.847	0.091	0	0.650	0.446	0.821
Stat5b	Trp53	10090.ENSMUSP00000102981	10090.ENSMUSP00000104298	0	0	0	0	0.047	0.064	0	0.500	0.515
Stat6	Tbx21	10090.ENSMUSP00000089708	10090.ENSMUSP00000001484	0	0	0	0	0.051	0.041	0	0.748	0.751
Stat6	Tgfb1	10090.ENSMUSP00000089708	10090.ENSMUSP00000002678	0	0	0	0	0.162	0	0	0.693	0.732
Stat6	Traf6	10090.ENSMUSP00000089708	10090.ENSMUSP00000004949	0	0	0	0	0.081	0.100	0	0.422	0.480
Stat6	Wnt2	10090.ENSMUSP00000089708	10090.ENSMUSP00000010941	0	0	0	0	0	0.044	0	0.530	0.531
Stat6	Tbk1	10090.ENSMUSP00000089708	10090.ENSMUSP00000020316	0	0	0	0	0.085	0.097	0.800	0.425	0.892
Stat6	Tnf	10090.ENSMUSP00000089708	10090.ENSMUSP00000025263	0	0	0	0	0.114	0	0	0.714	0.736
Stat6	Tlr2	10090.ENSMUSP00000089708	10090.ENSMUSP00000029623	0	0	0	0	0.115	0.073	0	0.521	0.573
Stat6	Tlr3	10090.ENSMUSP00000089708	10090.ENSMUSP00000034056	0	0	0	0	0.054	0.070	0	0.432	0.457
Stat6	Tlr4	10090.ENSMUSP00000089708	10090.ENSMUSP00000045770	0	0	0	0	0.085	0.070	0	0.600	0.630
Stat6	Xbp1	10090.ENSMUSP00000089708	10090.ENSMUSP00000054852	0	0	0	0	0.101	0	0	0.378	0.417
Stat6	Tlr9	10090.ENSMUSP00000089708	10090.ENSMUSP00000082207	0	0	0	0	0.064	0.070	0	0.422	0.453
Stat6	Tlr7	10090.ENSMUSP00000089708	10090.ENSMUSP00000107787	0	0	0	0	0.111	0.070	0	0.394	0.456
Stat6	Tgfb2	10090.ENSMUSP00000089708	10090.ENSMUSP00000142149	0	0	0	0	0	0	0	0.511	0.511
Stat6	Trp53	10090.ENSMUSP00000089708	10090.ENSMUSP00000104298	0	0	0	0	0.058	0.075	0	0.519	0.545
Stat6	Tmem173	10090.ENSMUSP00000089708	10090.ENSMUSP00000111393	0	0	0	0	0.144	0.314	0.500	0.233	0.744
Stra8	Zp3	10090.ENSMUSP00000031876	10090.ENSMUSP00000005073	0	0	0	0	0.051	0	0	0.606	0.610
Stra8	Utf1	10090.ENSMUSP00000031876	10090.ENSMUSP00000128848	0	0	0	0	0.061	0	0	0.454	0.465
Stra8	Wnt4	10090.ENSMUSP00000031876	10090.ENSMUSP00000036580	0	0	0	0	0	0	0	0.490	0.490
Stra8	Wt1	10090.ENSMUSP00000031876	10090.ENSMUSP00000117891	0	0	0	0	0.050	0	0	0.548	0.552
Stra8	Taf4b	10090.ENSMUSP00000031876	10090.ENSMUSP00000126909	0	0	0	0	0	0	0	0.557	0.557
Stra8	Zbtb16	10090.ENSMUSP00000031876	10090.ENSMUSP00000091374	0	0	0	0	0	0	0	0.748	0.748
Sub1	Supt4a	10090.ENSMUSP00000022816	10090.ENSMUSP00000091487	0	0	0	0	0.152	0.073	0	0.320	0.419
Sub1	Tbp	10090.ENSMUSP00000022816	10090.ENSMUSP00000124317	0	0	0	0	0.109	0.069	0	0.428	0.484
Sub1	Zc3h8	10090.ENSMUSP00000022816	10090.ENSMUSP00000028866	0	0	0	0	0	0	0	0.522	0.522
Sub1	Supt5	10090.ENSMUSP00000022816	10090.ENSMUSP00000147164	0	0	0	0	0.049	0.238	0	0.396	0.524
Sub1	Trp53	10090.ENSMUSP00000022816	10090.ENSMUSP00000104298	0	0	0	0	0	0.102	0	0.548	0.576
Sub1	Sumo2	10090.ENSMUSP00000022816	10090.ENSMUSP00000115044	0	0	0	0	0.603	0	0	0	0.603
Sumo2	Trim28	10090.ENSMUSP00000115044	10090.ENSMUSP00000005705	0	0	0	0	0.097	0.136	0	0.667	0.717
Sumo2	Zfp451	10090.ENSMUSP00000115044	10090.ENSMUSP00000019861	0	0	0	0	0.058	0.606	0	0.753	0.900
Sumo2	Vdr	10090.ENSMUSP00000115044	10090.ENSMUSP00000023119	0	0	0	0	0.051	0.069	0.400	0	0.423
Sumo2	Xpa	10090.ENSMUSP00000115044	10090.ENSMUSP00000030013	0	0	0	0	0.080	0	0.500	0.176	0.588
Sumo2	Xpc	10090.ENSMUSP00000115044	10090.ENSMUSP00000032182	0	0	0	0	0	0	0.500	0.068	0.514
Sumo2	Topors	10090.ENSMUSP00000115044	10090.ENSMUSP00000046843	0	0	0	0	0.064	0.118	0	0.478	0.531
Sumo2	Xbp1	10090.ENSMUSP00000115044	10090.ENSMUSP00000054852	0	0	0	0	0.084	0	0	0.413	0.440
Sumo2	Top2a	10090.ENSMUSP00000115044	10090.ENSMUSP00000068896	0	0	0	0	0.079	0.253	0.400	0.423	0.730
Sumo2	Xrcc6	10090.ENSMUSP00000115044	10090.ENSMUSP00000097968	0	0	0	0	0.109	0.202	0	0.267	0.434
Sumo2	Trp53	10090.ENSMUSP00000115044	10090.ENSMUSP00000104298	0	0	0	0	0.057	0.169	0.900	0.464	0.952
Sumo2	Zmiz2	10090.ENSMUSP00000115044	10090.ENSMUSP00000105409	0	0	0	0	0	0.392	0	0.160	0.467
Sumo2	Trp53bp1	10090.ENSMUSP00000115044	10090.ENSMUSP00000106278	0	0	0	0	0.058	0.240	0.400	0.395	0.705
Sumo2	Ube2l3	10090.ENSMUSP00000115044	10090.ENSMUSP00000156121	0	0	0	0	0.158	0.262	0	0.129	0.411
Sumo2	Zmiz1	10090.ENSMUSP00000115044	10090.ENSMUSP00000124863	0	0	0	0	0	0.392	0	0.160	0.467
Supt16	Supt6	10090.ENSMUSP00000042283	10090.ENSMUSP00000002121	0	0	0	0	0.289	0.822	0.540	0.871	0.991
Supt16	Wdr75	10090.ENSMUSP00000042283	10090.ENSMUSP00000027139	0	0	0	0	0.184	0	0	0.520	0.591
Supt16	Zc3h8	10090.ENSMUSP00000042283	10090.ENSMUSP00000028866	0	0	0	0	0.069	0	0.720	0	0.728
Supt16	Trim24	10090.ENSMUSP00000042283	10090.ENSMUSP00000031859	0	0	0	0	0.058	0.236	0	0.370	0.508
Supt16	Top2a	10090.ENSMUSP00000042283	10090.ENSMUSP00000068896	0	0	0	0	0.106	0.203	0	0.251	0.420
Supt16	Tbp	10090.ENSMUSP00000042283	10090.ENSMUSP00000124317	0	0	0	0	0.057	0.126	0	0.362	0.428
Supt16	Taf6	10090.ENSMUSP00000042283	10090.ENSMUSP00000106561	0	0	0	0	0.046	0	0	0.425	0.428
Supt16	Ubtf	10090.ENSMUSP00000042283	10090.ENSMUSP00000133844	0	0	0	0	0.190	0.233	0	0.224	0.476
Supt16	Tcea2	10090.ENSMUSP00000042283	10090.ENSMUSP00000099331	0	0	0	0	0	0.415	0	0.256	0.546
Supt16	Xrcc6	10090.ENSMUSP00000042283	10090.ENSMUSP00000097968	0	0	0	0	0.134	0.268	0	0.425	0.604
Supt16	Trp53	10090.ENSMUSP00000042283	10090.ENSMUSP00000104298	0	0	0	0	0.057	0	0.500	0.274	0.627
Supt16	Tcea1	10090.ENSMUSP00000042283	10090.ENSMUSP00000129157	0	0	0	0	0.077	0.415	0.500	0.342	0.798
Supt16	Supt4a	10090.ENSMUSP00000042283	10090.ENSMUSP00000091487	0	0	0	0	0.044	0.882	0.720	0.577	0.984
Supt16	Supt5	10090.ENSMUSP00000042283	10090.ENSMUSP00000147164	0	0	0	0	0.114	0.937	0.720	0.824	0.996
Supt20	Tada2a	10090.ENSMUSP00000131454	10090.ENSMUSP00000018795	0	0	0	0	0.053	0.965	0.720	0.321	0.992
Supt20	Taf5	10090.ENSMUSP00000131454	10090.ENSMUSP00000026027	0	0	0	0	0.049	0.767	0.720	0.408	0.958
Supt20	Tada1	10090.ENSMUSP00000131454	10090.ENSMUSP00000027846	0	0	0	0	0.051	0.978	0.720	0.773	0.998
Supt20	Taf12	10090.ENSMUSP00000131454	10090.ENSMUSP00000030731	0	0	0	0	0.057	0.978	0.720	0.477	0.996
Supt20	Tada2b	10090.ENSMUSP00000131454	10090.ENSMUSP00000031097	0	0	0	0	0	0.566	0.720	0.657	0.954
Supt20	Tada3	10090.ENSMUSP00000131454	10090.ENSMUSP00000032410	0	0	0	0	0.116	0.910	0.720	0.766	0.994
Supt20	Taf4	10090.ENSMUSP00000131454	10090.ENSMUSP00000038610	0	0	0	0	0.064	0.095	0.720	0.304	0.813
Supt20	Usp22	10090.ENSMUSP00000131454	10090.ENSMUSP00000041263	0	0	0	0	0.090	0.669	0.720	0.193	0.922
Supt20	Taf2	10090.ENSMUSP00000131454	10090.ENSMUSP00000043733	0	0	0	0	0.163	0	0.720	0	0.755
Supt20	Supt3	10090.ENSMUSP00000131454	10090.ENSMUSP00000050783	0	0	0	0	0.052	0.978	0.720	0.561	0.997
Supt20	Taf7	10090.ENSMUSP00000131454	10090.ENSMUSP00000065645	0	0	0	0	0.065	0	0.720	0.283	0.796
Supt20	Supt7l	10090.ENSMUSP00000131454	10090.ENSMUSP00000067337	0	0	0	0	0.067	0.819	0.720	0.829	0.990
Supt20	Trrap	10090.ENSMUSP00000131454	10090.ENSMUSP00000098035	0	0	0	0	0.073	0.978	0.720	0.532	0.996
Supt20	Taf6	10090.ENSMUSP00000131454	10090.ENSMUSP00000106561	0	0	0	0	0.089	0.534	0.720	0.532	0.936
Supt20	Wdr5	10090.ENSMUSP00000131454	10090.ENSMUSP00000109585	0	0	0	0	0.061	0.095	0.720	0.068	0.748
Supt20	Taf10	10090.ENSMUSP00000131454	10090.ENSMUSP00000118105	0	0	0	0	0	0.977	0.720	0.432	0.996
Supt20	Tbp	10090.ENSMUSP00000131454	10090.ENSMUSP00000124317	0	0	0	0	0.189	0.416	0	0.193	0.584
Supt20	Taf5l	10090.ENSMUSP00000131454	10090.ENSMUSP00000128710	0	0	0	0	0.053	0.829	0.720	0.692	0.984
Supt20	Taf9	10090.ENSMUSP00000131454	10090.ENSMUSP00000140244	0	0	0	0	0	0.722	0.720	0.269	0.938
Supt20	Taf6l	10090.ENSMUSP00000131454	10090.ENSMUSP00000135220	0	0	0	0	0.085	0.826	0.720	0.745	0.987
Supt3	Wdr77	10090.ENSMUSP00000050783	10090.ENSMUSP00000010278	0	0	0	0	0.059	0.306	0	0.204	0.435
Supt3	Tada2a	10090.ENSMUSP00000050783	10090.ENSMUSP00000018795	0	0	0	0	0.065	0.973	0.720	0.544	0.996
Supt3	Taf5	10090.ENSMUSP00000050783	10090.ENSMUSP00000026027	0	0	0	0	0.061	0.803	0.720	0.484	0.969
Supt3	Tada1	10090.ENSMUSP00000050783	10090.ENSMUSP00000027846	0	0	0	0	0.057	0.978	0.720	0.339	0.995
Supt3	Taf12	10090.ENSMUSP00000050783	10090.ENSMUSP00000030731	0	0	0	0	0.087	0.978	0.900	0.671	0.999
Supt3	Tada2b	10090.ENSMUSP00000050783	10090.ENSMUSP00000031097	0	0	0	0	0.046	0.803	0.900	0.671	0.993
Supt3	Tada3	10090.ENSMUSP00000050783	10090.ENSMUSP00000032410	0	0	0	0	0.067	0.978	0.900	0.636	0.999
Supt3	Taf4	10090.ENSMUSP00000050783	10090.ENSMUSP00000038610	0	0	0	0	0.053	0.093	0.720	0.370	0.828
Supt3	Usp22	10090.ENSMUSP00000050783	10090.ENSMUSP00000041263	0	0	0	0	0.050	0.722	0.720	0.316	0.942
Supt3	Taf2	10090.ENSMUSP00000050783	10090.ENSMUSP00000043733	0	0	0	0	0.054	0	0.720	0.247	0.783
Supt3	Taf1	10090.ENSMUSP00000050783	10090.ENSMUSP00000114765	0	0	0	0	0.042	0.303	0	0.239	0.447
Supt3	Taf11	10090.ENSMUSP00000050783	10090.ENSMUSP00000110498	0	0	0	0	0.088	0	0	0.452	0.479
Supt3	Taf8	10090.ENSMUSP00000050783	10090.ENSMUSP00000063201	0	0	0	0	0.050	0.065	0	0.476	0.494
Supt3	Wdr5	10090.ENSMUSP00000050783	10090.ENSMUSP00000109585	0	0	0	0	0.048	0.061	0.720	0.076	0.737
Supt3	Taf7	10090.ENSMUSP00000050783	10090.ENSMUSP00000065645	0	0	0	0	0.042	0	0.720	0.351	0.810
Supt3	Tbp	10090.ENSMUSP00000050783	10090.ENSMUSP00000124317	0	0	0	0	0.053	0.766	0	0.470	0.872
Supt3	Taf9	10090.ENSMUSP00000050783	10090.ENSMUSP00000140244	0	0	0	0	0.105	0.729	0.720	0.465	0.958
Supt3	Taf5l	10090.ENSMUSP00000050783	10090.ENSMUSP00000128710	0	0	0	0	0.048	0.830	0.720	0.691	0.984
Supt3	Taf6l	10090.ENSMUSP00000050783	10090.ENSMUSP00000135220	0	0	0	0	0.049	0.907	0.720	0.570	0.987
Supt3	Supt7l	10090.ENSMUSP00000050783	10090.ENSMUSP00000067337	0	0	0	0	0.057	0.907	0.720	0.606	0.989
Supt3	Taf6	10090.ENSMUSP00000050783	10090.ENSMUSP00000106561	0	0	0	0	0.057	0.978	0.720	0.600	0.997
Supt3	Taf10	10090.ENSMUSP00000050783	10090.ENSMUSP00000118105	0	0	0	0	0.054	0.978	0.720	0.619	0.997
Supt3	Trrap	10090.ENSMUSP00000050783	10090.ENSMUSP00000098035	0	0	0	0	0.044	0.978	0.900	0.644	0.999
Supt4a	Supt6	10090.ENSMUSP00000091487	10090.ENSMUSP00000002121	0	0	0	0	0.059	0.912	0.540	0.632	0.984
Supt4a	Yeats4	10090.ENSMUSP00000091487	10090.ENSMUSP00000020382	0	0	0	0	0.114	0	0	0.362	0.410
Supt4a	Trim8	10090.ENSMUSP00000091487	10090.ENSMUSP00000026008	0	0	0	0	0.049	0	0	0.435	0.441
Supt4a	Taf5	10090.ENSMUSP00000091487	10090.ENSMUSP00000026027	0	0	0	0	0.041	0.042	0.400	0.043	0.401
Supt4a	Zc3h8	10090.ENSMUSP00000091487	10090.ENSMUSP00000028866	0	0	0	0	0.042	0	0.720	0	0.720
Supt4a	Taf8	10090.ENSMUSP00000091487	10090.ENSMUSP00000063201	0	0	0	0	0.048	0	0.400	0.244	0.530
Supt4a	Taf6	10090.ENSMUSP00000091487	10090.ENSMUSP00000106561	0	0	0	0	0.046	0	0.400	0.053	0.410
Supt4a	Ubtfl1	10090.ENSMUSP00000091487	10090.ENSMUSP00000126540	0	0	0	0	0.055	0.051	0	0.407	0.422
Supt4a	Taf11	10090.ENSMUSP00000091487	10090.ENSMUSP00000110498	0	0	0	0	0.140	0	0.400	0	0.462
Supt4a	Taf13	10090.ENSMUSP00000091487	10090.ENSMUSP00000121346	0	0	0	0	0.100	0	0.400	0.242	0.555
Supt4a	Tbp	10090.ENSMUSP00000091487	10090.ENSMUSP00000124317	0	0	0	0	0.053	0.095	0.400	0.407	0.654
Supt4a	Tcea2	10090.ENSMUSP00000091487	10090.ENSMUSP00000099331	0	0	0	0	0.053	0.663	0	0.369	0.781
Supt4a	Tcea1	10090.ENSMUSP00000091487	10090.ENSMUSP00000129157	0	0	0	0	0.091	0.663	0	0.369	0.789
Supt4a	Supt5	10090.ENSMUSP00000091487	10090.ENSMUSP00000147164	0	0	0	0	0.064	0.992	0.900	0.934	0.999
Supt5	Supt6	10090.ENSMUSP00000147164	10090.ENSMUSP00000002121	0	0	0	0	0.500	0.978	0.540	0.973	0.999
Supt5	Trim28	10090.ENSMUSP00000147164	10090.ENSMUSP00000005705	0	0	0	0	0.358	0	0	0.297	0.529
Supt5	Wdr77	10090.ENSMUSP00000147164	10090.ENSMUSP00000010278	0	0	0	0	0.074	0.131	0	0.355	0.436
Supt5	Taf5	10090.ENSMUSP00000147164	10090.ENSMUSP00000026027	0	0	0	0	0.067	0.072	0.400	0.191	0.523
Supt5	Zc3h8	10090.ENSMUSP00000147164	10090.ENSMUSP00000028866	0	0	0	0	0	0.085	0.720	0.143	0.761
Supt5	Taf8	10090.ENSMUSP00000147164	10090.ENSMUSP00000063201	0	0	0	0	0.048	0	0.400	0.047	0.408
Supt5	Thrap3	10090.ENSMUSP00000147164	10090.ENSMUSP00000079722	0	0	0	0	0.565	0.066	0	0.047	0.578
Supt5	Trrap	10090.ENSMUSP00000147164	10090.ENSMUSP00000098035	0	0	0	0	0.355	0	0	0.147	0.426
Supt5	Tcea2	10090.ENSMUSP00000147164	10090.ENSMUSP00000099331	0	0	0	0	0.042	0.684	0	0.368	0.791
Supt5	Taf6	10090.ENSMUSP00000147164	10090.ENSMUSP00000106561	0	0	0	0	0.084	0.175	0.400	0.158	0.567
Supt5	Taf11	10090.ENSMUSP00000147164	10090.ENSMUSP00000110498	0	0	0	0	0.051	0	0.400	0.046	0.409
Supt5	Taf13	10090.ENSMUSP00000147164	10090.ENSMUSP00000121346	0	0	0	0	0	0	0.400	0	0.400
Supt5	Tbp	10090.ENSMUSP00000147164	10090.ENSMUSP00000124317	0	0	0	0	0.084	0	0.400	0.581	0.749
Supt5	Tcea1	10090.ENSMUSP00000147164	10090.ENSMUSP00000129157	0	0	0	0	0.084	0.743	0	0.448	0.859
Supt6	Tbp	10090.ENSMUSP00000002121	10090.ENSMUSP00000124317	0	0	0	0	0.067	0	0	0.478	0.492
Supt6	Zc3h8	10090.ENSMUSP00000002121	10090.ENSMUSP00000028866	0	0	0	0	0.078	0	0.540	0.102	0.585
Supt6	Tcea2	10090.ENSMUSP00000002121	10090.ENSMUSP00000099331	0	0	0	0	0.041	0.414	0	0.340	0.596
Supt6	Tcea1	10090.ENSMUSP00000002121	10090.ENSMUSP00000129157	0	0	0	0	0.058	0.659	0.800	0.340	0.951
Supt7l	Tada2a	10090.ENSMUSP00000067337	10090.ENSMUSP00000018795	0	0	0	0	0.057	0.401	0.720	0.341	0.881
Supt7l	Taf5	10090.ENSMUSP00000067337	10090.ENSMUSP00000026027	0	0	0	0	0.044	0.650	0.720	0.301	0.925
Supt7l	Tada1	10090.ENSMUSP00000067337	10090.ENSMUSP00000027846	0	0	0	0	0.046	0.747	0.720	0.615	0.970
Supt7l	Taf12	10090.ENSMUSP00000067337	10090.ENSMUSP00000030731	0	0	0	0	0.117	0.826	0.720	0.520	0.976
Supt7l	Tada2b	10090.ENSMUSP00000067337	10090.ENSMUSP00000031097	0	0	0	0	0	0.566	0.720	0.801	0.973
Supt7l	Tada3	10090.ENSMUSP00000067337	10090.ENSMUSP00000032410	0	0	0	0	0.066	0.553	0.720	0.725	0.963
Supt7l	Taf4	10090.ENSMUSP00000067337	10090.ENSMUSP00000038610	0	0	0	0	0.044	0	0.720	0.298	0.795
Supt7l	Usp22	10090.ENSMUSP00000067337	10090.ENSMUSP00000041263	0	0	0	0	0.054	0.170	0.720	0.297	0.824
Supt7l	Taf2	10090.ENSMUSP00000067337	10090.ENSMUSP00000043733	0	0	0	0	0.057	0	0.720	0.359	0.816
Supt7l	Taf8	10090.ENSMUSP00000067337	10090.ENSMUSP00000063201	0	0	0	0	0.053	0.097	0	0.705	0.725
Supt7l	Taf7	10090.ENSMUSP00000067337	10090.ENSMUSP00000065645	0	0	0	0	0.042	0	0.720	0.264	0.785
Supt7l	Wdr5	10090.ENSMUSP00000067337	10090.ENSMUSP00000109585	0	0	0	0	0.053	0	0.720	0.211	0.772
Supt7l	Taf9	10090.ENSMUSP00000067337	10090.ENSMUSP00000140244	0	0	0	0	0.043	0.588	0.720	0.506	0.938
Supt7l	Taf6	10090.ENSMUSP00000067337	10090.ENSMUSP00000106561	0	0	0	0	0.081	0.664	0.720	0.399	0.941
Supt7l	Trrap	10090.ENSMUSP00000067337	10090.ENSMUSP00000098035	0	0	0	0	0.061	0.833	0.720	0.697	0.984
Supt7l	Taf5l	10090.ENSMUSP00000067337	10090.ENSMUSP00000128710	0	0	0	0	0.047	0.817	0.720	0.763	0.986
Supt7l	Taf6l	10090.ENSMUSP00000067337	10090.ENSMUSP00000135220	0	0	0	0	0.048	0.867	0.720	0.796	0.991
Supt7l	Taf10	10090.ENSMUSP00000067337	10090.ENSMUSP00000118105	0	0	0	0	0	0.874	0.720	0.788	0.991
T	Tead4	10090.ENSMUSP00000074236	10090.ENSMUSP00000006311	0	0	0	0	0.046	0	0.500	0.093	0.529
T	Wnt3a	10090.ENSMUSP00000074236	10090.ENSMUSP00000010044	0	0	0	0	0.121	0.054	0	0.370	0.430
T	Yap1	10090.ENSMUSP00000074236	10090.ENSMUSP00000069554	0	0	0	0	0.050	0	0.500	0	0.504
T	Trp53	10090.ENSMUSP00000074236	10090.ENSMUSP00000104298	0	0	0	0	0.092	0	0	0.441	0.471
T	Tead2	10090.ENSMUSP00000074236	10090.ENSMUSP00000103431	0	0	0	0	0.061	0	0.500	0.051	0.516
T	Tbx6	10090.ENSMUSP00000074236	10090.ENSMUSP00000091579	0	0	0.086	0.779	0.087	0	0.750	0.146	0.798
Tacc1	Yeats4	10090.ENSMUSP00000081043	10090.ENSMUSP00000020382	0	0	0	0	0	0.097	0	0.418	0.452
